Packet [ 499 ]: 500587.74271, 3,   1.302,  4.262,  7.767
Packet [ 52 ]: 500590.07269, 3,  -0.220,  4.865,  8.207, 4,   0.012, -0.023, -0.017
Packet [ 51 ]: 500590.07770, 3,  -0.192,  4.855,  8.169, 4,   0.015, -0.022, -0.017, 5, -342.313, 39.938,-63.375
Packet [ 50 ]: 500590.08271, 3,  -0.153,  4.846,  8.092, 4,   0.020, -0.018, -0.018
Packet [ 49 ]: 500590.08768, 3,  -0.192,  4.827,  8.064, 4,   0.021, -0.013, -0.018, 5, -342.313, 40.063,-62.938
Packet [ 48 ]: 500590.09269, 3,  -0.172,  4.836,  8.064, 4,   0.021, -0.011, -0.018
Packet [ 47 ]: 500590.09769, 3,  -0.124,  4.827,  8.083, 4,   0.012, -0.002, -0.018, 5, -342.313, 40.438,-63.000
Packet [ 46 ]: 500590.10270, 3,  -0.144,  4.827,  8.092, 4,   0.010,  0.000, -0.018
Packet [ 45 ]: 500590.10770, 3,  -0.163,  4.798,  8.159, 4,   0.001,  0.006, -0.020, 5, -342.438, 40.563,-63.438
Packet [ 44 ]: 500590.11271, 3,  -0.192,  4.808,  8.207, 4,  -0.001,  0.006, -0.020
Packet [ 43 ]: 500590.11768, 3,  -0.201,  4.808,  8.226, 4,  -0.010,  0.006, -0.018, 5, -342.438, 40.688,-63.500
Packet [ 42 ]: 500590.12269, 3,  -0.201,  4.817,  8.265, 4,  -0.011,  0.005, -0.018
Packet [ 41 ]: 500590.12769, 3,  -0.192,  4.827,  8.284, 4,  -0.010,  0.005, -0.018, 5, -342.563, 40.375,-63.938
Packet [ 40 ]: 500590.13270, 3,  -0.182,  4.836,  8.303, 4,  -0.007,  0.002, -0.015
Packet [ 39 ]: 500590.13770, 3,  -0.144,  4.836,  8.294, 4,  -0.004,  0.002, -0.015, 5, -342.625, 40.250,-64.313
Packet [ 38 ]: 500590.14271, 3,  -0.134,  4.836,  8.274, 4,   0.001,  0.004, -0.016
Packet [ 37 ]: 500590.14769, 3,  -0.134,  4.865,  8.255, 4,   0.006,  0.004, -0.016, 5, -342.563, 40.000,-64.063
Packet [ 36 ]: 500590.15269, 3,  -0.105,  4.903,  8.198, 4,   0.012,  0.005, -0.015
Packet [ 35 ]: 500590.15769, 3,  -0.086,  4.903,  8.159, 4,   0.013,  0.010, -0.015, 5, -342.875, 40.063,-63.875
Packet [ 34 ]: 500590.16270, 3,  -0.029,  4.903,  8.131, 4,   0.016,  0.010, -0.011
Packet [ 33 ]: 500590.16771, 3,  -0.019,  4.903,  8.102, 4,   0.015,  0.011, -0.011, 5, -343.063, 39.625,-63.563
Packet [ 32 ]: 500590.17268, 3,  -0.019,  4.913,  8.112, 4,   0.015,  0.013, -0.012
Packet [ 31 ]: 500590.17769, 3,  -0.010,  4.884,  8.159, 4,   0.011,  0.018, -0.021, 5, -342.875, 39.625,-63.438
Packet [ 30 ]: 500590.18269, 3,  -0.019,  4.865,  8.159, 4,   0.010,  0.017, -0.023
Packet [ 29 ]: 500590.18770, 3,  -0.077,  4.865,  8.179, 4,   0.006,  0.018, -0.034, 5, -342.813, 39.750,-63.563
Packet [ 28 ]: 500590.19270, 3,  -0.057,  4.836,  8.179, 4,   0.006,  0.018, -0.039
Packet [ 27 ]: 500590.19771, 3,  -0.105,  4.836,  8.207, 4,   0.007,  0.017, -0.050, 5, -342.875, 39.688,-63.688
Packet [ 26 ]: 500590.20268, 3,  -0.192,  4.855,  8.188, 4,   0.007,  0.017, -0.054
Packet [ 25 ]: 500590.20769, 3,  -0.249,  4.875,  8.236, 4,   0.006,  0.018, -0.061, 5, -342.625, 39.563,-63.438
Packet [ 24 ]: 500590.21269, 3,  -0.326,  4.913,  8.265, 4,   0.007,  0.017, -0.061
Packet [ 23 ]: 500590.21770, 3,  -0.421,  4.922,  8.284, 4,   0.009,  0.016, -0.059, 5, -342.438, 39.625,-63.750
Packet [ 22 ]: 500590.22271, 3,  -0.421,  4.951,  8.303, 4,   0.010,  0.011, -0.049
Packet [ 21 ]: 500590.22768, 3,  -0.373,  4.942,  8.294, 4,   0.009,  0.006, -0.042, 5, -342.438, 39.688,-63.563
Packet [ 20 ]: 500590.23269, 3,  -0.335,  4.932,  8.265, 4,   0.011,  0.000, -0.031
Packet [ 19 ]: 500590.23769, 3,  -0.306,  4.875,  8.236, 4,   0.012, -0.005, -0.024, 5, -342.563, 39.563,-63.500
Packet [ 18 ]: 500590.24270, 3,  -0.326,  4.875,  8.188, 4,   0.016, -0.010, -0.020
Packet [ 17 ]: 500590.24770, 3,  -0.316,  4.865,  8.131, 4,   0.015, -0.013, -0.017, 5, -342.188, 39.688,-63.188
Packet [ 16 ]: 500590.25271, 3,  -0.326,  4.875,  8.092, 4,   0.013, -0.011, -0.013
Packet [ 15 ]: 500590.25768, 3,  -0.316,  4.903,  8.083, 4,   0.007, -0.007, -0.005, 5, -342.250, 39.375,-63.188
Packet [ 14 ]: 500590.26269, 3,  -0.278,  4.903,  8.073, 4,   0.006, -0.006, -0.005
Packet [ 13 ]: 500590.26769, 3,  -0.201,  4.932,  8.073, 4,  -0.002,  0.001,  0.002, 5, -342.125, 39.563,-62.875
Packet [ 12 ]: 500590.27270, 3,  -0.153,  4.913,  8.083, 4,  -0.004,  0.004,  0.004
Packet [ 11 ]: 500590.27770, 3,  -0.077,  4.865,  8.102, 4,  -0.009,  0.011,  0.005, 5, -342.125, 39.500,-62.750
Packet [ 10 ]: 500590.28271, 3,  -0.096,  4.836,  8.121, 4,  -0.011,  0.012,  0.002
Packet [ 9 ]: 500590.28768, 3,  -0.115,  4.808,  8.121, 4,  -0.011,  0.017, -0.002, 5, -342.000, 39.438,-62.750
Packet [ 8 ]: 500590.29269, 3,  -0.134,  4.846,  8.169, 4,  -0.012,  0.018, -0.006
Packet [ 7 ]: 500590.29769, 3,  -0.144,  4.846,  8.217, 4,  -0.016,  0.017, -0.010, 5, -342.625, 39.375,-62.688
Packet [ 6 ]: 500590.30270, 3,  -0.124,  4.875,  8.274, 4,  -0.020,  0.013, -0.011
Packet [ 5 ]: 500590.30771, 3,  -0.067,  4.875,  8.294, 4,  -0.021,  0.011, -0.018, 5, -342.750, 39.750,-62.563
Packet [ 4 ]: 500590.31268, 3,  -0.077,  4.846,  8.332, 4,  -0.020,  0.007, -0.022
Packet [ 3 ]: 500590.31769, 3,  -0.105,  4.798,  8.351, 4,  -0.018,  0.005, -0.029, 5, -342.938, 39.313,-63.063
Packet [ 2 ]: 500590.32269, 3,  -0.163,  4.817,  8.380, 4,  -0.011,  0.004, -0.035
Packet [ 1 ]: 500590.32770, 3,  -0.172,  4.817,  8.351, 4,  -0.004,  0.001, -0.038, 5, -342.938, 39.188,-63.938
